doi,article_title,keywords,subject_cat_desc,exemplar,cluster_label
10.1002/jcb.27257,"Long noncoding RNA SNHG16 contributes to the development of bladder cancer via regulating miR-98/STAT3/Wnt/-catenin pathway axis (Retracted article. See vol. 122, 2021)","snhg16 bladder cancer, pathway regulated mir, rnas snhg16 upregulated, rnas snhg16, bladder cancer contributes",Biochemistry & Molecular Biology,True,11
10.1002/jcb.26584,"Effects of microRNA-330 on vulnerable atherosclerotic plaques formation and vascular endothelial cell proliferation through the WNT signaling pathway in acute coronary syndrome (Retracted article. See vol. 122, 2021)","mir 330 atherosclerotic, suppresses atherosclerotic plaques, atherosclerotic plaques formation, atherosclerotic plaques, 330 atherosclerotic plaques",Biochemistry & Molecular Biology,True,10
10.1002/psc.2484,"S14G-humanin inhibits A beta 1-42 fibril formation, disaggregates preformed fibrils, and protects against A beta-induced cytotoxicity in vitro (Retracted article. See vol. 22, pg. 434, 2016)","aggregation soluble amyloid, anti aggregation fibrillogenesis, affecting amyloid, affecting amyloid precursor, amyloid precursor protein",Chemistry,True,10
10.1002/admi.201701357,"Ordered Mesoporous Ag-ZnO@g-CN Nanohybrid asHighly Efficient Bifunctional Sensing Material (Retracted article. See vol. 7, 2020)","mesoporous ag zno, ag zno nanocomposite, synthesis ordered mesoporous, inversion mesoporous silica, ordered mesoporous ag",Materials Science,True,7
10.1002/jum.14236,Early Detection of Postoperative Acute Kidney Injury in Acute Stanford Type A Aortic Dissection With Doppler Renal Resistive Index,"significantly surgery aki, dialysis significant difference, received dialysis significant, dialysis significant, hours surgery scr","Radiology, Nuclear Medicine & Medical Imaging",True,9
10.1002/jcb.27445,"AT1R knockdown confers cardioprotection against sepsis-induced myocardial injury by inhibiting the MAPK signaling pathway in rats (Retracted article. See vol. 122, 2021)","signaling pathway sepsis, injury inhibiting mapk, mapk signaling pathway, protein kinase mapk, pathway myocardial injury",Biochemistry & Molecular Biology,True,10
10.1002/cpe.5292,Traffic identification and traffic analysis based on support vectormachine,"svm traffic identification, traffic classification identification, traffic classification, traffic identification classify, svm traffic","Computer Science, Theory & Methods",True,2
10.1002/jcb.26700,"Protective effects of microRNA-330 on amyloid -protein production, oxidative stress, and mitochondrial dysfunction in Alzheimer's disease by targeting VAV1 via the MAPK signaling pathway","mir 330 inhibitors, targeting vav1 amyloid, targeted gene mir, effect mir 330, gene mir 330",Biochemistry & Molecular Biology,True,10
10.1002/jcb.26344,"Effects of long noncoding RNA SPRY4-IT1-mediated EZH2 on the invasion and migration of lung adenocarcinoma (Retracted article. See vol. 122, 2021)","ezh2 mrna, expression ezh2 mrna, ezh2 mrna protein, ezh2 protein expression, ezh2 mrna expressions",Cell Biology,True,11
10.1002/jcb.26854,"The anti-inflammatory effect of microRNA-383-3p interacting with IL1R2 against homocysteine-induced endothelial injury in rat coronary arteries (Retracted article. See vol. 122, 2021)","inflammatory injury coronary, coronary atherosclerosis, coronary atherosclerosis cas, treatment mir 383, gene mir 383",Biochemistry & Molecular Biology,True,10
10.1002/cjce.20205,INFLUENCE OF AN ORIFICE ON LIQUID-LIQUID TWO PHASE FLOW,"liquids pipe flow, liquid horizontal flow, liquid liquid flow, horizontal flow orifice, liquid flow","Engineering, Chemical",True,3
10.1002/pmic.200401129,A proteomic approach for investigation of photosynthetic apparatus in plants,"thylakoid proteins monocots, hydrophobic thylakoid proteins, photosynthetic apparatus barley, thylakoid proteins, analysis thylakoids",Biochemistry & Molecular Biology,True,0
10.1002/dac.4711,Investigation of maximum observability of standard test bus systems with phasor measurement units using flower pollination algorithm,"pmus maximum observability, flower pollination algorithm, bus placing pmu, pollination algorithm fpa, pmus proposed algorithm",Telecommunications,True,2
10.1002/jcp.26394,"Protective effects of microRNA-431 against cerebral ischemia-reperfusion injury in rats by targeting the Rho/Rho-kinase signaling pathway (Retracted article. See vol. 237, pg. 1624, 2022)","mir 431 cerebral, apoptosis exhibited mir, mir 431 inhibitors, decreased mir 431, protein expression mir",Physiology,True,10
10.1001/jamaoto.2013.2821,"Dexamethasone for the Prevention of Recurrent Laryngeal Nerve Palsy and Other Complications After Thyroid Surgery A Randomized Double-Blind Placebo-Controlled Trial (Publication with Expression of Concern. See vol. 143, pg. 869, 2017) (Retracted article. See vol. 144, pg. 1089, 2018)","noncomplicated thyroid operation, undergoing thyroid surgery, thyroid operation depend, vomiting thyroid surgery, complications thyroid surgery",Surgery,True,9
10.1002/jcb.28385,"Emodin protects H9c2 cells against hypoxia-induced injury via regulation of miR-26a/survivin and the JAK1/STAT3 pathway (Retracted article. See vol. 122, 2021)","apoptosis downregulation mir, emodin transfected mir, conclusionemodin protects hypoxia, effects emodin hypoxia, emodin hypoxia induced",Biochemistry & Molecular Biology,True,10
10.1002/jcb.27444,"Deletion of long noncoding RNA EFNA3 aggravates hypoxia-induced injury in PC-12 cells by upregulation of miR-101a (Retracted article. See vol. 122, 2021)","lncrna efna3 hypoxia, apoptosis lncrna efna3, regulation lncrna efna3, lncrna efna3 aggravates, hypoxia deletion lncrna",Biochemistry & Molecular Biology,True,10
10.1002/suco.201600113,Moment-curvature response of engineered cementitious composites under cyclic loading,"engineered cementitious composite, cementitious composite ecc, cementitious composite, materials cyclic loading, engineered cementitious",Construction & Building Technology,True,6
10.1002/ptr.6556,Ganoderic Acid A exerts the cytoprotection against hypoxia-triggered impairment in PC12 cells via elevating microRNA-153,"pc12 cells hypoxia, mir 153 hypoxia, hypoxia impaired pc12, hypoxia impaired cells, pc12 cells mir",Pharmacology & Pharmacy,True,10
10.1002/jcb.28409,"Downregulation of lncRNA TUG1 contributes to the development of sepsis-associated acute kidney injury via regulating miR-142-3p/sirtuin 1 axis and modulating NF-B pathway (Retracted article. See vol. 122, pg. 147, 2021)","progression sepsis associated, sepsis associated, tug1 development sepsis, sepsis associated acute, sepsis associated aki",Biochemistry & Molecular Biology,True,10
10.1002/jcb.26297,"Knockdown of long non-coding RNA MALAT1 inhibits growth and motility of human hepatoma cells via modulation of miR-195 (Retracted article. See vol. 122, 2021)","expression malat1 microrna, malat1 microrna, adenocarcinoma transcription malat1, liver cells malat1, lung adenocarcinoma transcription",Cell Biology,True,11
10.1002/jcb.29490,Silencing circular RNA circANKRD36 remits lipopolysaccharide-induced inflammatory damage by regulating microRNA-15/MyD88,"apoptosis circankrd36 mir, circankrd36 remitted inflammatory, circankrd36 microrna, circankrd36 microrna mir, lps circankrd36 microrna",Cell Biology,True,10
10.1002/ptr.2437,"The correlation between angiogenesis and abnormal expression of SERCA2a, phospholamban and the endothelin pathway in heart failure, and improvement by puerarin (Retracted article. See vol. 23, pg. 745, 2009)","changes angiogenesis cardiac, angiogenesis cardiac, puerarin promoted angiogenesis, angiogenesis pathway et, hypothesized lack angiogenesis",Pharmacology & Pharmacy,True,10
10.1002/jcb.26704,"microRNA-129-5p involved in the neuroprotective effect of dexmedetomidine on hypoxic-ischemic brain injury by targeting COL3A1 through the Wnt/beta-catenin signaling pathway in neonatal rats (Retracted article. See vol. 122, 2021)","mechanisms microrna 129, microrna 129 5p, mechanisms microrna, elucidate mechanisms microrna, neuroprotective effect dexmedetomidine",Biochemistry & Molecular Biology,True,10
10.1002/glia.20618,"The ANP-cGMP-protein kinase G pathway induces a phagocytic phenotype but decreases inflammatory gene expression in microglial cells (Retracted article. See vol. 56, pg. NIL_0001, 2008)","anp regulates microglial, anp cultured microglia, anp regulates cytoskeleton, pkg pathway microglia, microglia morphological changes",Neurosciences & Neurology,True,10
10.1002/jcb.28777,"Knockdown of lncRNA-UCA1 inhibits cell viability and migration of human glioma cells by miR-193a-mediated downregulation of CDK6 (Retracted article. See vol. 122, 2021)","glioblastoma cells lncrna, glioblastoma cells mir, uca1 human glioblastoma, function uca1 glioblastoma, lncrna uca1 microrna",Biochemistry & Molecular Biology,True,11
10.1002/jcb.29446,The circular RNA-NRIP1 plays oncogenic roles by targeting microRNA-505 in the renal carcinoma cell lines,"mammalian target rapamycin, circnrip1 microrna 505, circnrip1 microrna, circrna nuclear receptor, si circnrip1 microrna",Cell Biology,True,11
10.1002/jcb.27354,"Long noncoding RNA THRIL contributes in lipopolysaccharide-induced HK-2 cells injury by sponging miR-34a (Retracted article. See vol. 122, 2021)","immunoregulatory lncrna, related immunoregulatory lncrna, microrna, microrna 34a, microrna 34a mir",Cell Biology,True,10
10.1002/adem.201901534,Mechanical Properties and Energy Absorption Capability of ARCH Lattice Structures Manufactured by Selective Laser Melting,"manufacturing arch lattice, arch lattice structure, structures arch lattice, arch lattice structures, pressure arch lattice","Materials Science, Multidisciplinary",True,6
10.1002/jcu.22434,"Speckle tracking echocardiography predicts early subclinical anthracycline cardiotoxicity in patients with breast cancer (Retracted article. See vol. 47, pg. 59, 2019)","cardiotoxicity conclusionsanthracycline, induced cardiotoxicity conclusionsanthracycline, cardiotoxicity conclusionsanthracycline treatment, chemotherapy induced cardiotoxicity, ventricular lv",Acoustics,True,9
10.1002/jcp.29090,Long noncoding RNA HCG22 suppresses proliferation and metastasis of bladder cancer cells by regulation of PTBP1,"bladder cancer bca, hcg22 inhibited bca, hcg22 bca progression, role hcg22 bca, bladder cancer downregulating",Cell Biology,True,11
10.1002/jts.22528,The Impact of Treatment Description Format on Patient Preferences for Posttraumatic Stress Disorder Treatment,"choice treatment rankings, treatment acceptability rank, rated treatment acceptability, participants rated treatment, confidence treatment rankings",Psychiatry,True,5
10.1002/ptr.6583,Baicalin relieves lipopolysaccharide-evoked inflammatory injury through regulation of miR-21 in H9c2 cells,"influences baicalin lipopolysaccharide, baicalin lipopolysaccharide, inhibiting effects baicalin, baicalin lipopolysaccharide lps, pathways blocked baicalin","Chemistry, Medicinal",True,10
10.1002/adem.201400273,"Effect of High-Energy Electropulsing on the Phase Transition and Mechanical Properties of Two-Phase Titanium Alloy Strips(Retracted article. See vol.19, artn.1770028, 2017)","titanium alloys, method titanium alloys, titanium alloy strips, titanium alloy, ductility titanium alloy","Materials Science, Multidisciplinary",True,6
10.1002/jcb.26451,"Prognostic significance of long non-coding RNA MALAT1 for predicting the recurrence and metastasis of gallbladder cancer and its effect on cell proliferation, migration, invasion, and apoptosis (Retracted article. See vol. 122, 2021)","prognosis gallbladder cancer, metastasis prognosis gallbladder, gallbladder cancer gbc, gallbladder cancer, prognosis gallbladder",Cell Biology,True,11
10.1002/jbt.22468,Circular RNA ciRS-7 promotes tube formation in microvascular endothelial cells through downregulation of miR-26a-5p,"atherosclerosis tubulogenesis hmec, cirs atherosclerosis tubulogenesis, atherosclerosis tubulogenesis, apoptosis tube formation, role cirs atherosclerosis",Toxicology,True,10
10.1002/jcp.26320,Effects of mTOR/NF-kappa B signaling pathway and high thoracic epidural anesthesia on myocardial ischemia-reperfusion injury via autophagy in rats,"htea myocardial ischemia, potentiates htea myocardial, myocardial ischemia reperfusion, myocardial ischemia, anesthesia htea myocardial",Cell Biology,True,10
10.1002/biof.1618,Circular RNA-0072309 has antitumor influences in Hep3B cell line by targeting microRNA-665,"circrna 0072309 antitumor, circrna 0072309 liver, apoptosis contrary circrna, circrna 0072309 microrna, inhibited abundant circrna",Endocrinology & Metabolism,True,11
10.1002/jcb.29146,"LncRNA-LET relieves hypoxia-induced injury in H9c2 cells through regulation of miR-138 (Retracted article. See vol. 122, 2021)","hypoxia expression lncrna, hypoxia overexpression lncrna, cardioprotective effects lncrna, lncrna let hypoxia, cardioprotective function lncrna",Biochemistry & Molecular Biology,True,10
10.1002/jcp.28928,"miR-942 promotes tumor migration, invasion, and angiogenesis by regulating EMT via BARX2 in non-small-cell lung cancer","genes mir 942, cancer recently micrornas, mir 942 induces, genes mir, target genes mir",Cell Biology,True,11
10.1002/jcp.26863,"In vivo and in vitro effects of microRNA-221 on hepatocellular carcinoma development and progression through the JAK-STAT3 signaling pathway by targeting SOCS3 (Retracted article. See vol. 237, pg. 2000, 2022)","apoptosis mir 221, mir 221 inhibitor, gene mir 221, socs3 inhibit proliferation, microrna 221 mir",Physiology,True,11
10.1002/jcb.28289,"Effects of ebv-miR-BART7 on tumorigenicity, metastasis, and TRAIL sensitivity of non-small cell lung cancer (Retracted article. See vol. 122, 2021)","mir bart7 inhibitors, bart7 inhibitors trail, bart7 affects tumorigenicity, transfected mir bart7, cells transfected mir",Biochemistry & Molecular Biology,True,11
